gene_short_name,FPKM
PRAMEF5,0
PRAMEF32P,0
RNU6-771P,0
PRAMEF8,0
PRAMEF33,0
PRAMEF15,0
-,0
PRAMEF14,0
PRAMEF19,0
PRAMEF17,0.689327
PRAMEF20,0
LRRC38,1.36294
-,0
BRWD1P1,0
PDPN,0.324148
RNA5SP41,0
-,0
-,0
MFN2,18.6698
RERE,8.36412
RERE-AS1,0
-,0
-,0
RPL7P11,0
RPL7P7,2.49013
Y_RNA,0
-,0
-,0
RPL23AP19,0
ZBTB2P1,0
PRDM2,6.2089
-,0.714842
EFHD2-AS1,0
EFHD2,1.48742
CTRC,0
CELA2A,0
CELA2B,0
CASP9,2.21162
KAZN,7.83354
TMEM51,0
TMEM51-AS1,0.956082
RNU6-1265P,0
-,0
KAZN-AS1,0
TBCAP2,0
-,0.796637
TMEM51-AS2,0
MFFP1,0
CHCHD2P6,2.7074
RNU7-179P,0
CD24P1,0
FHAD1,0.0429052
FHAD1-AS1,0
-,0
-,0
PLEKHM2,1.22683
SLC25A34,0.991277
-,0
SLC25A34-AS1,0
TMEM82,1.17314
FBLIM1,10.3955
RPL12P14,0
UQCRHL,0.0301143
-,0
DNAJC16,2.26687
-,0
AGMAT,0
SCARNA21B,0
-,0
ZBTB17,2.12599
-,0
-,0
-,0
TBC1D3P6,0
SRARP,0.0780796
-,0
HSPB7,0
CLCNKA,0
FAM131C2P,0
CLCNKB,0.389875
FAM131C,0
EPHA2,1.12798
EPHA2-AS1,0
-,0
ARHGEF19-AS1,0
ARHGEF19,0
-,0
ANO7L1,0
-,0
CPLANE2,0
MT1XP1,0
FBXO42,0.465981
KIF1B,11.4177
RN7SL731P,0
-,0
RNU6-37P,0
DDI2,1.10961
RSC1A1,1.23398
RNU1-1,0
-,0
-,0
-,0
LINC01783,0
RNU1-6P,0
PDE4DIPP8,0
NBPF1,0.133679
-,0
SZRD1,0.563365
SPATA21,0
RPL22P3,0
-,0
-,0
ESPNP,0
-,0
-,0
EIF1AXP1,0.142088
NECAP2,1.69546
LINC01772,0
CROCCP3,1.99283
CROCCP3,0
-,1.19707
CROCCP2,0
-,0
RNU1-3,0
-,0
MST1P2,0
SDHB,8.13318
PADI2,0.603267
LINC02783,0
-,0
PADI1,0
-,0
CROCC,0.301206
-,0
RNU1-4,0
CROCCP4,0
-,0
MST1L,0
-,0
PDE4DIPP9,0
MIR3675,0
-,0
RNU1-5P,0
-,0
-,0
RNU1-2,0
-,0
-,0
PADI4,0
PADI6,0
PADI3,0
MIR3972,0
MFAP2,6.87081
-,0
-,0
ATP13A2,13.2773
-,0
LINC02810,0
ACTL8,0
-,0
LINC01654,0.283969
RCC2-AS1,0
RCC2,3.37675
-,0
-,0
ARHGEF10L,0.192682
DYNLL1P3,1.00447
-,0
KLHDC7A,0.418768
TAS1R2,0
IGSF21,18.616
-,0.0718851
IGSF21-AS1,0
ALDH4A1,3.17756
MIR4695,0
MIR1290,0
VPS13D,1.62692
SNORA59A,0
IFFO2,1.30522
MRTO4,1.21474
-,0
AKR7L,0.687933
AKR7A3,0
PAX7,6.72315
-,0
AKR7A2,3.81839
RNU6-1099P,0
SLC66A1,0.658495
HTR6,0.239205
TMCO4,0
RNF186,0
RNF186-AS1,0
OTUD3,1.07392
PLA2G2E,0
RN7SL304P,0
PLA2G2A,1.22988
PLA2G5,0
PLA2G2D,1.00244
PLA2G2F,0.890508
-,0
PLA2G2C,0
UBXN10,0.379783
LINC01757,0
-,0
VWA5B1,0.171605
-,0
LINC01141,0
-,0
-,0
-,0
CAMK2N1,21.7211
-,0
MUL1,2.0113
RPS4XP4,0
FAM43B,0
CAPZB,20.7612
MICOS10,10.917
NBL1,31.4468
MICOS10-NBL1,0
RN7SL277P,0
RNU4-28P,0
MICOS10-DT,0
-,3.19965
CDA,0
KIF17,0.626282
-,0
MTOR,7.053
MTOR-AS1,0
ANGPTL7,0
RNU6-537P,0
RNU6-291P,0
RPL39P6,0
-,0
PINK1,14.7204
MIR6084,0
PINK1-AS,1.58594
DDOST,9.59678
SH2D5,0.435861
SPEN-AS1,0
SPEN,7.25469
-,0
PPP1R11P1,0
PDE4DIPP10,0
-,0
NBPF2P,0
HS6ST1P1,0
CROCCP5,0
ECE1,3.97218
ECE1-AS1,2.12185
-,0
ALPL,7.97104
-,0
LINC02596,0
EMC1-AS1,0
EMC1,7.87491
NBPF3,0.211028
PFN1P10,0
HP1BP3,9.88427
-,0
-,0
USP48,8.55876
-,0
WNT4,0.569036
-,0
MIR4418,0
PPIAP34,0
-,0
RAP1GAP,5.28007
EPHA8,1.26669
MIR6127,0
LDLRAD2,1.00367
HSPG2,2.46764
RPL21P29,0
C1QB,0
C1QA,0.151062
-,0
C1QC,0
LACTBL1,0.608644
TEX46,0
-,0
UBR4,10.9881
HTR1D,0
RPL29P6,0
LINC01355,0
-,0
ZBTB40,1.95379
ZBTB40-IT1,0
CELA3B,0
-,0
CELA3A,0
LINC00339,0
-,0
-,0
CDC42,12.7702
CDC42-IT1,0
LINC01635,0
CDC42-AS1,0
RN7SL386P,0
RNU6-1022P,0
RN7SL186P,0
RNU6-776P,0
MPHOSPH6P1,0
-,0
TCEA3,0
-,0
ZNF436,0.0166267
ZNF436-AS1,0
Y_RNA,0
E2F2,0
-,0
ID3,5.79926
-,0
MDS2,0
EEF1A1P48,0
RPL11,4.89933
ASAP3,3.4478
PITHD1,2.55486
-,0
LYPLA2,3.0334
GALE,2.71335
HMGCL,2.37576
FUCA1,5.11693
CNR2,0
BTBD6P1,0
-,0
MIR378F,0
H3P1,0
ELOA-AS1,0
ELOA,4.08657
PNRC2,5.95126
RPL36P5,0
-,0
MYOM3-AS1,0
MYOM3,0.843745
IL22RA1,0
IFNLR1,0.278753
EPHB2,3.46503
MIR4253,0
MIR4684,0
-,0
-,6.99499
KDM1A,8.55095
-,0
LUZP1,4.03272
-,0
MIR3115,0
-,0
-,0
RNU6-514P,0
RNU6-135P,0
-,0.336727
NCMAP,0.0405486
-,0
Y_RNA,0
SRSF10,6.87976
-,0
SRRM1,6.48924
CLIC4,4.88242
RNU6-1208P,0
-,0
MIR4425,0
LINC02793,0
-,0
IFITM3P7,0
-,0
RUNX3,0.949795
MIR6731,0
RUNX3-AS1,0
-,0.352546
SYF2,8.04788
-,0
GRHL3,0
LINC02800,0.742358
GRHL3-AS1,0
STPG1,0.634578
NIPAL3,1.90935
NCMAP-DT,0
RCAN3,5.02635
EIF4G3,16.4898
-,0
RNU7-200P,0
MIR1256,0
RPS15AP6,0
-,0
HSPE1P27,0
-,0
TMEM50A,2.97599
RHCE,0
-,0
RSRP1,6.07152
-,0
RHD,0
-,0
-,0
SDHDP6,0
LDLRAP1,1.39286
MAN1C1,2.38738
-,1.10912
Y_RNA,0
MACO1,2.60684
HNRNPR,9.57507
-,0
-,0
PAQR7,2.0614
-,0
PAFAH2,0
RNU6-110P,0
SLC30A2,0
-,0
TRIM63,0
C1orf232,0
ZNF593OS,0
ZNF593,14.0728
FAM110D,0.150766
CATSPER4,0
CNKSR1,0
ZPLD2P,0
ZPLD2P,0
-,0
EXTL1,0.961945
SELENON,2.9756
-,0
MTFR1L,2.2531
-,3.19404
-,0
AUNIP,0
ZNF683,1.27659
LIN28A,4.85977
SH3BGRL3,41.1001
CD52,0
UBXN11,0
PDIK1L,1.62809
DPPA2P2,0
CRYBG2,0.835682
-,0
RN7SL679P,0
Y_RNA,0
RNU7-29P,0
-,0
-,0
-,0
-,0
CEP85,3.07714
-,0
HMGN2,2.8014
RN7SL165P,0
-,0
STMN1,147.113
MIR3917,0
SNRPFP2,0
-,0
RPS6KA1,0
MIR1976,0
SFN,4.65648
ZDHHC18,3.47786
GPATCH3,1.55216
NUDC,2.23732
NR0B2,0
KDF1,0
RPL12P13,0
RPL32P6,0
OSTCP2,0
GPN2,0.232302
-,0
-,2.41391
TENT5B,0.16131
-,0
CHCHD3P3,0
NPM1P39,0.0455565
SNRPEP7,0
WDTC1-DT,0
TRNP1,6.69159
-,0
DHDDS,5.81463
DHDDS-AS1,0
RPL17P9,0
SYTL1,0
MAP3K6,0
FCN3,0
CD164L2,0.399541
-,0
SLC9A1,1.95653
GPR3,1.45652
-,0
WASF2,5.01283
-,0
FGR,0
-,0
TMEM222,5.59278
RNU6-48P,0
ACTG1P20,8.43747
-,1.63883
LINC02574,1.14493
IFI6,0
-,0
RNU6-949P,0
CHMP1AP1,0
RNU6-424P,0
WDTC1,5.97644
Y_RNA,0
RNU6-1245P,0
STX12,3.73002
-,0
-,0
THEMIS2,0
RPA2,7.0888
FAM76A,0.188773
-,0
RPEP3,0
-,0
PPP1R8,2.32679
SCARNA1,0
SPCS2P4,0.200296
-,0
-,3.41164
ARL8BP2,0
RNU6-176P,0
PTAFR,0
DNAJC8,14.5633
-,0
ATP5IF1,0.38154
-,0
-,0
SMPDL3B,0
XKR8,1.31541
-,0
MED18,0
SESN2,0
RCC1,0.527402
SNHG3,2.28712
SNORA73A,0
SNORA73B,59.9588
PRDX3P2,0
-,0
TRNAU1AP,4.28063
SNHG12,1.93001
SNORA61,0
SNORA44,0
SNORA16A,0
SNORA16A,0
SNORD99,0
PHACTR4,2.46397
Y_RNA,0
DNAJC8P4,17.2188
RNU6ATAC27P,0
-,0
RNU11,0
TAF12,4.20307
TAF12-DT,0
RAB42,0.681008
GMEB1,1.10768
-,0
-,4.53857
YTHDF2,8.60097
PIGV,3.83224
EYA3,2.25014
-,0
RN7SL559P,0
Y_RNA,0
-,0
OPRD1,0.372931
-,0
MECR,1.51184
-,0
LINC01756,0
-,0
-,0
-,0.7394
-,0
LINC01648,0
-,0
-,0
-,0
-,0
-,0
MATN1,0.89896
MATN1-AS1,0
AHDC1,20.2212
-,0
-,0
LAPTM5,0
MIR4420,0
RN7SKP91,0
LINC01778,0
-,1.84925
RN7SL371P,0
PTPRU,1.05662
SELENOWP1,0
RPL21P22,0
NKAIN1,11.5561
SRSF4,10.8294
-,0
SDC3,37.9919
FABP3,27.6318
SNRNP40,3.56628
-,0
EEF1A1P46,0
RNU6-40P,0
ZCCHC17,1.57942
-,0
SERINC2,1.68272
HCRTR1,0
PEF1-AS1,0
-,0
PEF1,7.31303
COL16A1,0
LDC1P,0
LDC1P,0
LINC01226,0.449372
TINAGL1,1.97583
Y_RNA,0
-,0
-,0
SPOCD1,1.86505
-,0
KHDRBS1,11.7579
-,0.61755
TMEM39B,3.8813
MIR5585,0
Metazoa_SRP,0
-,0
-,0
PTP4A2,22.7759
-,0
-,0
TXLNA,2.35961
ADGRB2,6.30865
MIR4254,0
CCDC28B,0.804785
IQCC,0.266449
-,0
FAM167B,0
LCK,0
Metazoa_SRP,0
Y_RNA,0
KPNA6,5.55071
-,0
MARCKSL1,150.886
-,0
HDAC1,1.09434
TSSK3,2.15765
FAM229A,1.15424
GAPDHP20,0
-,0
LRRC37A12P,0.104014
RN7SL122P,0
PUM1,15.6102
-,0.145492
-,0
BSDC1,7.75545
-,0
EPB41,1.76305
TMEM200B,2.09091
-,0
Y_RNA,0
Metazoa_SRP,0
NHSL3,4.2791
RBBP4,2.34035
SYNC,1.64931
HPCA,0.202032
TMEM54,0
FNDC5,1.48719
-,0
-,0
-,0
RNF19B,4.81872
DCDC2B,0
EIF3I,3.14528
-,0
TMEM234,10.2121
-,3.10243
MTMR9LP,0
-,0
YARS1,13.3752
S100PBP,2.3357
-,0
-,0
-,0
ARID1A,23.1463
TRIM62,4.48447
-,0
TLR12P,0
-,0
ZBTB8B,0.352866
ZBTB8A,0.969862
ZBTB8OS,0
Y_RNA,0
-,1.43359
AZIN2,0.838148
ZNF362,8.15732
-,0
-,0
-,0
MIR552,0
C1orf94,0.306423
DLGAP3,2.61917
A3GALT2,0
PHC2,8.58771
MIR3605,0
-,2.0323
RN7SKP16,6.75363
PHC2-AS1,0
SMIM12,2.93668
-,0
GJB5,0
GJB4,0
-,0
GJB3,1.1092
GJA4,3.38818
EFCAB14P1,0
-,0
ZSCAN20,1.49278
Y_RNA,0
SFPQ,44.6338
TFAP2E-AS1,0
TFAP2E,1.09278
-,0
GPR199P,0
GPR199P,0
TMEM35B,0
-,0
ZMYM6,1.09492
C1orf216,2.79116
PSMB2,6.66281
ZMYM1,1.17341
RPL12P45,0
-,0
-,0
AK2,7.45486
Metazoa_SRP,0
AGO4,1.8795
-,0
-,0
TEKT2,0
ADPRS,0.437715
COL8A2,0.285248
CLSPN,0.793918
-,0
RN7SL131P,0
TRAPPC3,6.54533
MAP7D1,4.78777
THRAP3,7.63849
UBE2V2P4,0
-,1.20013
AGO1,1.84153
-,0
CFAP97P1,0.69811
-,0
LSM10,2.96244
RNU4-27P,0
OSCP1,0
SNORA63C,0
MRPS15,24.5442
CSF3R,0.0772431
FTLP18,0
-,0.190524
-,0
-,0
SH3D21,3.04853
EVA1B,0
-,0
-,0
MIR4255,0
RNU6-636P,0
RNA5SP43,0
RPS29P6,0
STK40,5.8334
ZC3H12A,0
MIR6732,0
LITATS1,0.292251
SNIP1,1.47916
FTH1P1,0
RPS27P9,0
GRIK3,1.40684
-,0
RSPO1,0
AIRIM,0.307958
CDCA8,0.944716
MEAF6,9.96009
MIR5581,0
ACTN4P2,0.525503
-,0
DNALI1,0
GNL2,32.6429
EPHA10,2.72704
Y_RNA,0
ZMYM4,3.29344
NCDN,0
ZMYM4-AS1,0
KIAA0319L,2.98629
RN7SL503P,0
SNORA62,0
RPL5P4,1.38716
Metazoa_SRP,0
-,1.50804
YRDC,0
C1orf122,3.97225
Metazoa_SRP,0
MANEAL,11.1299
-,0
RNU6-510P,0
SF3A3,5.43361
FHL3,7.94012
UTP11,0.887497
MTF1,1.03872
-,0
POU3F1,0.552889
-,0
LINC02786,0.822287
MIR3659HG,0
-,0.495687
MIR3659,0
-,0
RNU6-753P,0
HSPA5P1,0
LINC01685,0.502676
-,0
INPP5B-AS1,0
INPP5B,1.27474
SNORA63,0
RNU6-584P,0
-,0
LINC01343,0.283471
NDUFS5,19.543
AKIRIN1,14.1034
AGO3,1.08258
-,0
HEYL,0
-,0
RRAGC,5.18998
-,0
MYCBP,4.49291
-,0
GJA9,0
RHBDL2,0
RRAGC-DT,0
RNU6-605P,0
Y_RNA,0
EIF1P2,0
BMP8A,0
PPIEL,6.34347
PPIEL,0
OXCT2P1,0
NT5C1A,0.0872623
-,0
-,0
-,0
LINC02811,0
PPIE,0.963148
-,0
BMP8B,0
-,1.67716
RNU7-121P,0
OXCT2,0
BMP8B-AS1,0
MYCL,0
MYCL-AS1,0
Y_RNA,0
HPCAL4,1.67728
CSMD2,2.92703
HSPD1P14,0.437054
HMGB4,0.259463
CSMD2-AS1,0
RNA5SP42,0
MFSD2A,2.06393
-,0
OAZ1P1,3.14384
RLF,2.58172
RNU6-1237P,0
TMCO2,0
ZMPSTE24-DT,2.46194
ZMPSTE24,2.27972
-,0
COL9A2,0
RPL21P20,0
TRIT1,3.04662
Y_RNA,0
-,0
PPT1,8.85161
-,0.234617
-,4.25897
ZFP69,0
EXO5-DT,0
ZFP69B,0.811876
CAP1,9.01524
ZNF684,4.70592
GTF2F2P2,0
-,0
-,0
-,0
PABPC4,17.2638
SNORA55,0
PABPC4-AS1,0
EXO5,0.996556
-,0
-,0
CITED4,0
-,0
-,0
-,0
UBE2V1P8,0
SMAP2,3.17873
-,0
-,0
KCNQ4,2.4824
RN7SL326P,0
FOXO6,0
FOXO6-AS1,0
RNA5SP45,0
EDN2,0
RIMS3,6.20562
-,0
-,1.23
HNRNPFP1,0
-,0
GUCA2B,0
GUCA2A,0
NFYC-AS1,0.717847
NFYC,5.45979
MIR30E,0
MIR30C1,0
SLFNL1-AS1,0
SLFNL1,0
SCMH1,14.3703
RPL23AP17,0
-,0
SCMH1-DT,0
RPL36AP9,0
-,0
-,0
RIMKLA,1.95507
-,0
CTPS1,1.11641
PPIH,1.49265
-,0
-,0
CLDN19,0
YBX1,83.5146
C1orf50,1.2992
-,0
TMEM269,0
ERMAP,0.694614
C1orf50-AS1,0
SVBP,5.12433
ZNF691-DT,0
ZNF691,0
-,0
MKRN8P,0
ATP6V1E1P1,0
FOXJ3,5.48157
-,0
SLC2A1-DT,0
-,0
RNU6-880P,0
U6,0
-,0
CFAP144,0
EBNA1BP2,9.17103
MIR6733,0
CFAP57,0
RNA5SP46,0
TMEM125,0
C1orf210,3.08754
ZMYND12,0
PPCS,6.26869
CCDC30,0.450447
RPS3AP11,0
TMSB4XP1,0
RNU6-536P,0
-,0
P3H1,3.18026
MPL,0
-,4.78533
CDC20-DT,0
CDC20,2.16997
-,0
-,0
SLC2A1,5.56309
ATP6V0CP4,8.10893
ELOVL1,6.78673
MIR6734,0
MED8,0.865412
MED8-AS1,0.532036
TIE1,1.31445
ARTN,0
LINC02918,1.9446
-,0
HIVEP3,2.03238
-,0
-,0
-,2.41573
IPO13,0.608011
-,0
DPH2,5.88936
ATP6V0B,2.73574
B4GALT2,5.20799
RN7SL479P,0
KLF17,0
-,0
KLF18,0
-,0
Y_RNA,0
OOSP1P1,0
-,0
-,0
CCDC24,0.476904
SLC6A9,0.705674
-,0.934775
KRT8P47,0
-,0
ERI3,4.06244
ERI3-IT1,0
RNU6-369P,0
DMAP1,6.62549
ARMH1,0
RNU5F-1,0
RNU5D-1,0
RNF220,4.31207
TMEM53,2.46535
MIR5584,0
RPS15AP11,0
BEST4,0.0567818
PLK3,1.54076
DYNLT4,0
-,0
BTBD19,0
KIF2C,0
RPS8,64.7452
SNORD55,0
SNORD38A,0
SNORD38B,0
SNORD38B,0
-,0
SNORD46,0
-,0
PTCH2,0.0980571
RNU5E-6P,0
PPIAP35,0
MRPS17P1,0
KDM4A,10.5584
-,0
ST3GAL3,1.82647
MIR6079,0
KDM4A-AS1,0
ST3GAL3-AS1,0
U6,0
-,0
SHMT1P1,0
ZSWIM5,2.53124
LINC01144,2.30154
OSTCP5,0.274544
EIF2B3,15.6099
CCNB1IP1P1,0
RNA5SP47,0
HPDL,0
CCDC163,0
HECTD3,4.07832
UROD,10.4863
AKR1A1,4.90247
MMACHC,0
PRDX1,30.6386
HMGB1P48,0
PTPRF,3.97417
-,0
NASP,6.78874
TMEM69,0.346535
IPP,0
-,0
RPL6P1,0
CCDC17,0.79978
GPBP1L1,4.43577
RPS15AP10,0
RPL7AP16,0
MUTYH,7.93093
-,0
TESK2,0.764356
TOE1,1.30846
PPIAP36,0
MAST2,3.68666
TMA16P2,0
UQCRH,122.14
RAD54L,0
LRRC41,10.3319
-,0
FAAH,1.36788
FAAHP1,0
-,0
LINC01398,0
DMBX1,0.912095
SZT2,2.96212
MIR6735,0
HYI-AS1,0
SZT2-AS1,0
HYI,16.5622
NSUN4,4.39728
TMEM275,0.0532081
MKNK1-AS1,0
MKNK1,2.15778
MOB3C,1.20185
KNCN,0
-,0
CYP4B1,0
CYP4Z2P,0
CYP4Z2P,0
TUBAP8,0
CYP4A11,0.49002
CYP4A26P,0
CYP4A43P,0
CYP4A27P,0
CYP4A44P,0
CYP4X1,1.82852
CYP4Z1,0
TUBAP9,0
CYP4A22-AS1,0
-,0
LINC00853,0
CYP4A22,0.354068
MTND1P34,0
PDZK1IP1,0
TAL1,0.307499
-,0
ATPAF1,5.41465
TEX38,0
NENFP1,0
POMGNT1,1.17683
LURAP1,0
FOXE3,0
PIK3R3,9.65988
P3R3URF-PIK3R3,0
P3R3URF,0
-,0.273347
COX7BP4,0
-,0
TSPAN1,1.67046
FOXD2,0
-,0
RPL21P24,0
ATP6V0E1P4,0
FOXD2-AS1,1.23006
LINC01738,0.861536
LINC02794,0
-,0
CYP46A4P,0
TRABD2B,0
-,0
-,0
-,0
SKINT1L,0
-,0
-,0
-,0
-,0
CMPK1,2.97739
LINC01389,0
RPL21P25,0
SLC5A9,1.57721
-,0
AGBL4,0.0749566
-,0.0956303
BEND5,9.82694
-,0
-,0
AGBL4-AS1,0
AGBL4-IT1,0
-,0
ZNF859P,0
-,0.186848
MTND2P29,0
-,0
LINC02808,0.898096
-,0
-,0
HMGB1P45,0
FCF1P6,0
DMRTA2,0
-,0
FAF1,3.69802
